ID	oID	Gal	RA	DEC	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	W1	W2	W3	W4	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	F_W1_Jy	F_W2_Jy	F_W3_Jy	F_W4_Jy	F_0.36_um	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um	F_3.35_um	lam_F_3.35_um	F_4.60_um	lam_F_4.60_um	F_11.56_um	lam_F_11.56_um	F_22.09_um	lam_F_22.09_um	2MASS_ID	WISE_ID
J013348.28+305208.8	J013348.28+305208.8	M33	23.4511666667	30.8691111111	17.41	17.76	17.64	17.54	17.46	99.99	99.99	99.99	99.99	99.99	99.99	99.99	14.854	14.931	12.693	8.774	0.000198055391185	0.000325049911144	0.000332358413614	0.000283462115848	0.000273388737568	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.00035409254089	0.000183058666946	0.000265156887441	0.00258679550006	4.5846155367e-12	1.65046159321e-12	5.03693044128e-12	2.21624939416e-12	3.29611649865e-12	1.81286407426e-12	1.68693978882e-12	1.19772725006e-12	8.71682657779e-13	8.45532178046e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.4509301115e-14	3.16851882918e-13	2.5921930467e-14	1.19313461554e-13	5.95180084952e-15	6.88075792611e-14	1.59059190225e-14	3.51334711144e-13		J013347.94+305210.1
J013348.36+304242.1	J013348.36+304242.1	M33	23.4515	30.7116944444	17.2	17.11	16.75	16.57	16.33	15.979	15.795	15.424	15.62	16.09	99.99	99.99	99.99	99.99	99.99	99.99	0.000240318203439	0.0005914936024	0.00075440868129	0.000692619994394	0.000774070683292	0.000646976218291	0.000492379492813	0.000451159861981	0.00015677001051	6.57755446493e-05	99.99	99.99	99.99	99.99	99.99	99.99	5.5629213759e-12	2.00265169532e-12	9.16570664876e-12	4.03291092545e-12	7.481738988e-12	4.1149564434e-12	4.12192022055e-12	2.92656335659e-12	2.46807530011e-12	2.39403304111e-12	1.27255234793e-12	1.57160214969e-12	5.34760317495e-13	8.88771647676e-13	2.90366443461e-13	6.26901151433e-13	3.73187884572e-14	1.32481699023e-13	1.00141805584e-14	4.4452947499e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334831+3042420	
J013348.48+304510.6	J013348.48+304510.6	M33	23.452	30.7529444444	17.45	17.28	16.92	16.73	16.45	15.643	15.13	14.864	14.24	14.76	99.99	99.99	14.742	15.002	11.802	8.536	0.00019089153431	0.000505766490296	0.000645069751282	0.000597716196916	0.000693075615864	0.00088163397314	0.000908447756327	0.000755666996775	0.000558808479337	0.000223905340807	99.99	99.99	0.000392569701965	0.000171470847928	0.00060242489743	0.00322078768355	4.41878551643e-12	1.59076278591e-12	7.83729065542e-12	3.44840788838e-12	6.39738596313e-12	3.51856227972e-12	3.55712872595e-12	2.52556139542e-12	2.20982766244e-12	2.14353283257e-12	1.73410606266e-12	2.14162098738e-12	9.86641031343e-13	1.63979739409e-12	4.86347205913e-13	1.05002361757e-12	1.33023244436e-13	4.72232517749e-13	3.40890907524e-14	1.5132147385e-13	99.99	99.99	99.99	99.99	1.04779072946e-13	3.5128231996e-13	2.42810431828e-14	1.11760785562e-13	1.35222322562e-14	1.56327822667e-13	1.98042667393e-14	4.37442585018e-13	01334842+3045123	J013348.43+304512.2
J013349.16+303655.0	J013349.16+303655.0	M33	23.4548333333	30.6152777778	18.61	18.31	17.9	17.68	17.37	99.99	99.99	99.99	15.62	16.22	99.99	99.99	99.99	99.99	99.99	99.99	6.55823037989e-05	0.000195861939912	0.000261581290104	0.000249169582499	0.000297016529702	99.99	99.99	99.99	0.00015677001051	5.83531698807e-05	99.99	99.99	99.99	99.99	99.99	99.99	1.51810888423e-12	5.46519198324e-13	3.03505072178e-12	1.33542231759e-12	2.59419461261e-12	1.42680703693e-12	1.48285805891e-12	1.05282922183e-12	9.47018375074e-13	9.18607823821e-13	99.99	99.99	99.99	99.99	99.99	99.99	3.73187884572e-14	1.32481699023e-13	8.88414048806e-15	3.94366996265e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013349.29+304050.0	J013349.29+304050.0	M33	23.455375	30.6805555556	18.03	18.16	17.99	17.89	17.69	16.361	15.279	15.603	99.99	99.99	99.99	99.99	13.73	14.258	11.287	8.805	0.000111888813542	0.000224879595624	0.000240772386455	0.000205350150039	0.000221197706448	0.000455080594814	0.000791953999922	0.000382587216854	99.99	99.99	99.99	99.99	0.000997049633654	0.00034024385901	0.000968061419523	0.00251398161189	2.59001883198e-12	9.32406779513e-13	3.48470447764e-12	1.53326997016e-12	2.38782532022e-12	1.31330392612e-12	1.2220798455e-12	8.67676690306e-13	7.05274863794e-13	6.8411661788e-13	8.95108449207e-13	1.10545893477e-12	8.60120249973e-13	1.42951985546e-12	2.46233095701e-13	5.31617253619e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.66118184293e-13	8.92187824662e-13	4.81800605359e-14	2.21763182635e-13	2.17294328453e-14	2.51209627238e-13	1.54581944888e-14	3.41445237328e-13	01334912+3040506	J013349.26+304050.7
J013349.54+303823.9	J013349.54+303823.9	M33	23.4564166667	30.6399722222	18.04	18.32	18.26	18.21	18.05	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000110863010733	0.000194066266854	0.00018776155674	0.000152930822581	0.000158774450931	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.5662733966e-12	9.23858422776e-13	3.00722520951e-12	1.32317909219e-12	1.86209808338e-12	1.02415394586e-12	9.10121935611e-13	6.46186574284e-13	5.06242271008e-13	4.91055002878e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013349.56+303941.6	J013349.56+303941.6	M33	23.4565	30.6615555556	17.01	17.0	16.75	16.61	16.36	15.839	15.762	15.208	15.11	15.9	99.99	99.99	99.99	99.99	99.99	99.99	0.00028627713923	0.000654560888486	0.00075440868129	0.000667567252939	0.000752975108179	0.000736017799207	0.000507574688352	0.000550465943669	0.000250762728958	7.83545918871e-05	99.99	99.99	99.99	99.99	99.99	99.99	6.62678563032e-12	2.38564282692e-12	1.01429889745e-11	4.46291514877e-12	7.481738988e-12	4.1149564434e-12	3.97282634163e-12	2.82070670256e-12	2.40081339626e-12	2.32878899437e-12	1.44769027365e-12	1.78789748795e-12	5.51263416649e-13	9.1619979847e-13	3.54279828014e-13	7.64890148683e-13	5.96935676948e-14	2.11912165317e-13	1.19293125572e-14	5.29542184414e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334953+3039416	
J013349.85+304059.2	J013349.85+304059.2	M33	23.4577083333	30.6831111111	17.96	18.21	18.04	17.9	17.59	15.054	14.408	14.332	13.76	14.24	99.99	99.99	13.231	13.643	10.809	7.559	0.000119340174532	0.000214758346568	0.000229935843983	0.000203467488547	0.000242538462157	0.00151666029374	0.00176644433638	0.00123347529386	0.000869486788498	0.00036146350285	99.99	99.99	0.00157876241316	0.000599501529515	0.00150349819961	0.00792067323161	2.7625040401e-12	9.94501454437e-13	3.32786694063e-12	1.46426145388e-12	2.28035547752e-12	1.25419551264e-12	1.21087575013e-12	8.59721782594e-13	7.73318510438e-13	7.50118955125e-13	2.98315388302e-12	3.68419504553e-12	1.91848837725e-12	3.188527683e-12	7.93864579627e-13	1.71395362741e-12	2.06979596548e-13	7.34777567744e-13	5.50320153506e-14	2.44287116141e-13	99.99	99.99	99.99	99.99	4.21380614004e-13	1.41272064651e-12	8.48921125789e-14	3.90741415778e-13	3.37480272456e-14	3.90154193381e-13	4.87033424261e-14	1.07577403851e-12	01334984+3040599	J013349.90+304100.5
J013349.86+303246.1	J013349.86+303246.1	M33	23.45775	30.5461388889	17.72	17.01	16.01	15.55	99.99	14.683	14.296	13.948	13.05	12.56	99.99	11.24	12.86	12.285	10.792	8.72	0.000148862966299	0.00064855983819	0.00149144305915	0.00177212774264	99.99	0.00213446145756	0.00195839348925	0.00175683289716	0.00167210285136	0.00169849570465	99.99	0.00201386038657	0.0022218604492	0.00209406566231	0.0015272246052	0.00271870506803	3.44590199765e-12	1.24052471916e-12	1.00499974926e-11	4.42199889675e-12	1.47911708345e-11	8.13514395898e-12	1.05462869033e-11	7.48786370132e-12	99.99	99.99	4.19832114782e-12	5.18492661756e-12	2.12695926491e-12	3.53500629828e-12	1.13069748241e-12	2.44117586451e-12	3.98040750174e-13	1.41304466312e-12	2.58592197979e-13	1.14789076683e-12	99.99	99.99	9.7494573357e-14	7.67477281467e-13	5.93027115739e-13	1.98818270823e-12	2.9652911494e-13	1.36486421024e-12	3.42805981409e-14	3.96311138987e-13	1.6717016346e-14	3.69250472155e-13	01334981+3032459	J013349.79+303245.8
J013349.94+305006.9	J013349.94+305006.9	M33	23.4580833333	30.83525	18.73	18.44	17.95	17.69	17.44	16.841	17.544	16.131	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.87200840651e-05	0.000173760097523	0.000249808192692	0.000246885182035	0.000278471413678	0.000292474708676	9.8333151151e-05	0.00023525044582	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.35926120521e-12	4.89334033876e-13	2.69256349467e-12	1.18472793766e-12	2.47743662174e-12	1.36259014195e-12	1.46926313451e-12	1.0431768255e-12	8.8788844833e-13	8.6125179488e-13	5.75275205972e-13	7.10464879375e-13	1.06797029319e-13	1.77496662728e-13	1.51407164138e-13	3.26888067374e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01334988+3050067	
J013350.71+304254.3	J013350.71+304254.3	M33	23.4612916667	30.7150833333	17.05	17.28	17.14	17.06	16.92	16.693	16.124	16.491	15.38	16.47	99.99	99.99	99.99	99.99	99.99	99.99	0.00027592221559	0.000505766490296	0.000526752587194	0.000441057310121	0.000449552709502	0.000335187888024	0.000363663703022	0.000168861427029	0.000195552326638	4.63515704219e-05	99.99	99.99	99.99	99.99	99.99	99.99	6.38708832384e-12	2.29935179658e-12	7.83729065542e-12	3.44840788838e-12	5.22399260027e-12	2.87319593015e-12	2.62482033399e-12	1.86362243713e-12	1.43337031407e-12	1.39036920465e-12	6.59288737118e-13	8.14221590341e-13	3.94965509588e-13	6.56432676936e-13	1.08679198076e-13	2.34638388646e-13	4.6550841493e-14	1.652554873e-13	7.05692363092e-15	3.13256839977e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335070+3042538	
J013351.48+305252.9	J013351.48+305252.9	M33	23.4645	30.8813611111	17.25	17.07	16.69	16.48	16.27	15.879	15.643	15.587	15.46	15.68	99.99	99.99	99.99	99.99	99.99	99.99	0.00022950210257	0.000613691420265	0.00079727230349	0.000752480109339	0.000818051451472	0.000709395316779	0.000566369628918	0.000388266977674	0.000181661538304	9.59543025118e-05	99.99	99.99	99.99	99.99	99.99	99.99	5.3125486706e-12	1.91251752142e-12	9.50968109914e-12	4.18425968362e-12	7.90683276188e-12	4.34875801904e-12	4.47815974612e-12	3.17949341974e-12	2.60830519122e-12	2.53005603548e-12	1.39532590296e-12	1.72322749015e-12	6.15119043341e-13	1.02232785003e-12	2.49888589214e-13	5.39509464114e-13	4.32441670233e-14	1.53516792933e-13	1.46088294036e-14	6.48485937227e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335145+3052528	
J013351.65+303225.9	J013351.65+303225.9	M33	23.4652083333	30.5405277778	17.63	17.31	16.74	16.46	16.13	15.759	15.47	15.214	15.37	15.51	99.99	99.99	99.99	99.99	99.99	99.99	0.000161728540995	0.000491982949315	0.000761389138873	0.000766469759055	0.000930637652402	0.000792297557459	0.000664201659953	0.000547432346306	0.000197361750039	0.000112218498353	99.99	99.99	99.99	99.99	99.99	99.99	3.74371622673e-12	1.34773784162e-12	7.62370272699e-12	3.35442919988e-12	7.55096666651e-12	4.15303166658e-12	4.56141495172e-12	3.23860461572e-12	2.96727915528e-12	2.87826078062e-12	1.55838821969e-12	1.92460945132e-12	7.21371819383e-13	1.19891996381e-12	3.52327405045e-13	7.60674867493e-13	4.69815711261e-14	1.66784577498e-13	1.70850170911e-14	7.58403908672e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335161+3032256	
J013351.84+303827.4	J013351.84+303827.4	M33	23.466	30.6409444444	17.65	17.16	16.46	16.15	15.83	15.46	15.117	15.23	14.85	15.06	99.99	99.99	13.813	14.112	11.039	8.932	0.000158776662449	0.000564872004971	0.000985386657255	0.00101975307718	0.00122681935643	0.00104349006146	0.000919390383012	0.000539424235982	0.000318612629965	0.000169849570465	99.99	99.99	0.000923669872205	0.000389215650834	0.00121647422773	0.00223646495262	3.67538570484e-12	1.32313885374e-12	8.75318189521e-12	3.85140003389e-12	9.77242965872e-12	5.3748363123e-12	6.06875467475e-12	4.30881581907e-12	3.91163574163e-12	3.79428666938e-12	2.05246451139e-12	2.53479367157e-12	9.9852552817e-13	1.65954942782e-12	3.47173386017e-13	7.49547340411e-13	7.58451013605e-14	2.6925010983e-13	2.58592197979e-14	1.14789076683e-13	99.99	99.99	99.99	99.99	2.46532711092e-13	8.26525567206e-13	5.51146864877e-14	2.53681878966e-13	2.73053904498e-14	3.15672157912e-13	1.37517752881e-14	3.03753338096e-13	01335180+3038273	J013351.74+303824.2
J013352.56+303815.9	J013352.56+303815.9	M33	23.469	30.63775	18.52	17.8	16.86	16.45	16.06	15.278	14.455	13.998	13.81	14.04	99.99	99.99	12.264	12.55	11.827	9.005	7.1250295303e-05	0.000313292538487	0.000681721007819	0.000773561816416	0.000992614510323	0.00123392373196	0.00169160888139	0.00167776239167	0.000830353436659	0.000434574713889	99.99	99.99	0.00384695209555	0.00164055311375	0.0005887120326	0.00209103882599	1.64931239127e-12	5.93752460858e-13	4.85473974928e-12	2.13608548968e-12	6.76086949903e-12	3.71847822447e-12	4.60362120462e-12	3.26857105528e-12	3.16488843763e-12	3.0699417845e-12	2.42703286129e-12	2.9973855837e-12	1.83721157297e-12	3.05344563427e-12	1.07980771273e-12	2.33130485179e-12	1.97663980161e-13	7.01707129571e-13	6.61630348213e-14	2.93697711572e-13	99.99	99.99	99.99	99.99	1.02677326401e-12	3.44236004494e-12	2.32309698587e-13	1.06927508066e-12	1.32144286711e-14	1.52769366981e-13	1.28575661425e-14	2.84001778225e-13	01335251+3038132	J013352.93+303816.1
J013355.36+304358.2	J013355.36+304358.2	M33	23.4806666667	30.7328333333	17.52	17.43	17.15	17.01	16.81	16.481	15.916	15.695	15.75	16.31	99.99	99.99	99.99	99.99	99.99	99.99	0.000178972650013	0.000440504198068	0.000521923290446	0.000461843700754	0.000497485720487	0.000407463130082	0.000440453389703	0.000351504148611	0.000139079457332	5.37111502271e-05	99.99	99.99	99.99	99.99	99.99	99.99	4.14288541696e-12	1.4914387501e-12	6.82599480477e-12	3.0034377141e-12	5.17609874823e-12	2.84685431153e-12	2.74852430522e-12	1.95145225671e-12	1.5862016808e-12	1.53861563037e-12	8.01448566766e-13	9.89788979956e-13	4.78364753117e-13	7.95042219681e-13	2.26228035991e-13	4.88426329704e-13	3.31075875417e-14	1.17531935773e-13	8.17740330763e-15	3.62994932826e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335533+3043579	
J013355.47+310009.0	J013355.47+310009.0	M33	23.481125	31.0025	17.22	17.08	16.77	16.56	16.32	15.976	15.523	15.199	15.57	15.45	99.99	99.99	15.452	15.208	12.329	8.772	0.000235931901896	0.000608065063505	0.000740639171053	0.000699028728296	0.00078123307114	0.000648766351668	0.000632557423198	0.00055504788884	0.000164158353484	0.000118594473917	99.99	99.99	0.000204134673382	0.000141837247735	0.000370768570371	0.00259156494493	5.46138661797e-12	1.96609918247e-12	9.42249581877e-12	4.14589816026e-12	7.34518186168e-12	4.03985002392e-12	4.16005987877e-12	2.95364251393e-12	2.49091211969e-12	2.4161847561e-12	1.27607340229e-12	1.57595065182e-12	6.87003852517e-13	1.14180040288e-12	3.57228767482e-13	7.71256908995e-13	3.90775687722e-14	1.38725369141e-13	1.80557452071e-14	8.01494529741e-14	99.99	99.99	99.99	99.99	5.44846984525e-14	1.82665400032e-13	2.00847921312e-14	9.24462812213e-14	8.32239627418e-15	9.62135588465e-14	1.59352458108e-14	3.51982490042e-13	01335542+3100087	J013355.42+310009.6
J013355.62+303500.8	J013355.62+303500.8	M33	23.48175	30.5835555556	17.8	17.52	16.97	16.68	16.29	15.804	15.581	15.592	15.18	15.3	99.99	99.99	99.99	99.99	99.99	99.99	0.000138288691928	0.000405461900467	0.000616036829941	0.000625885693424	0.000803120329767	0.000760130776974	0.000599652925286	0.000386483052956	0.000235105607424	0.000136164674718	99.99	99.99	99.99	99.99	99.99	99.99	3.20112712796e-12	1.15240576607e-12	6.28298399484e-12	2.76451295773e-12	6.1094561647e-12	3.36020089059e-12	3.72477103803e-12	2.644587437e-12	2.56069825625e-12	2.48387730856e-12	1.49511864212e-12	1.84647152301e-12	6.51267149411e-13	1.08240600232e-12	2.48740455438e-13	5.37030643292e-13	5.59664211285e-14	1.98680795006e-13	2.07307692483e-14	9.20238846932e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335558+3035006	
J013356.45+304335.7	J013356.45+304335.7	M33	23.4852083333	30.7265833333	17.81	17.97	17.86	17.78	17.64	99.99	99.99	99.99	16.07	16.78	99.99	99.99	99.99	99.99	99.99	99.99	0.00013702085358	0.000267886021055	0.00027139802153	0.000227245360077	0.000231622433185	99.99	99.99	99.99	0.000103576918788	3.48389015028e-05	99.99	99.99	99.99	99.99	99.99	99.99	3.17177901804e-12	1.1418404465e-12	4.15112635933e-12	1.82649559811e-12	2.69155062674e-12	1.48035284471e-12	1.35238262295e-12	9.60191662296e-13	7.38513444101e-13	7.16358040778e-13	99.99	99.99	99.99	99.99	99.99	99.99	2.46562790212e-14	8.75297905253e-14	5.30414536234e-15	2.35451012634e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013356.58+303826.6	J013356.58+303826.6	M33	23.48575	30.6407222222	16.87	17.07	16.93	16.85	16.68	16.646	16.435	16.71	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000325676684896	0.000613691420265	0.000639155716254	0.000535174022517	0.000560764638616	0.000350016338255	0.000273086327247	0.000138016323724	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.53881215036e-12	2.71397237413e-12	9.50968109914e-12	4.18425968362e-12	6.33873437608e-12	3.48630390684e-12	3.18492772774e-12	2.26129868669e-12	1.78796249957e-12	1.73432362459e-12	6.88455155643e-13	8.50242117219e-13	2.96591822352e-13	4.92935608749e-13	8.88272925772e-14	1.91778124674e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335654+3038265	
J013357.07+304511.8	J013357.07+304511.8	M33	23.4877916667	30.7532777778	19.77	19.11	18.17	17.73	17.28	16.614	15.235	15.219	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	2.25313217117e-05	9.37454183828e-05	0.000203988966373	0.000237955103948	0.000322686368506	0.00036048592873	0.000824707523788	0.000544917123146	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.21558372956e-13	1.87761014264e-13	1.45266660717e-12	6.39173307155e-13	2.02303107147e-12	1.11266708931e-12	1.41611845238e-12	1.00544410119e-12	1.02886502872e-12	9.97999077855e-13	7.09048033037e-13	8.75674320801e-13	8.95692984169e-13	1.48864173969e-12	3.50708607663e-13	7.57179883945e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335703+3045120	
J013357.48+303821.4	J013357.48+303821.4	M33	23.4895	30.6392777778	19.15	18.25	17.13	16.66	16.17	15.878	15.24	15.365	15.35	15.28	99.99	99.99	99.99	99.99	99.99	99.99	3.98828944046e-05	0.000206990327488	0.000531626568874	0.000637521777227	0.000896975579862	0.000710048994996	0.000820918336909	0.000476354700595	0.000201030978921	0.000138696165025	99.99	99.99	99.99	99.99	99.99	99.99	9.23215148255e-13	3.32357453372e-13	3.20749474413e-12	1.41129768742e-12	5.27232960866e-12	2.89978128476e-12	3.79401970181e-12	2.69375398829e-12	2.85994977106e-12	2.77415127792e-12	1.39661163762e-12	1.72481537246e-12	8.91577648726e-13	1.48180205218e-12	3.06581839152e-13	6.61910190729e-13	4.78550237463e-14	1.69885334299e-13	2.11161830241e-14	9.37347364438e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01335744+3038214	
J013357.49+305152.8	J013357.49+305152.8	M33	23.4895416667	30.8646666667	18.67	18.47	18.19	18.01	17.8	99.99	99.99	99.99	17.83	18.02	99.99	99.99	99.99	99.99	99.99	99.99	6.20564129825e-05	0.000169024652468	0.000200265748135	0.000183863288945	0.00019988519102	99.99	99.99	99.99	2.04768423861e-05	1.11189672976e-05	99.99	99.99	99.99	99.99	99.99	99.99	1.43649104126e-12	5.17136774854e-13	2.61918366428e-12	1.15244081229e-12	1.98610659308e-12	1.09235862619e-12	1.09420723435e-12	7.76887136389e-13	6.37321259497e-13	6.18201621712e-13	99.99	99.99	99.99	99.99	99.99	99.99	4.87447150631e-15	1.73043738474e-14	1.69283807129e-15	7.51450819844e-15	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99		
J013357.70+304824.1	J013357.70+304824.1	M33	23.4904166667	30.8066944444	18.09	17.59	16.83	16.48	16.13	15.624	15.282	15.428	15.36	15.47	99.99	99.99	15.323	15.3	11.652	7.77	0.000105873353314	0.000380145673134	0.000700820306813	0.000752480109339	0.000930637652402	0.000897198041857	0.000789768770549	0.000449500785633	0.000199187915828	0.000116429880822	99.99	99.99	0.000229888252111	0.000130313765882	0.000691676327665	0.00652171921431	2.45077206746e-12	8.82277944284e-13	5.89068708369e-12	2.59190231682e-12	6.95028403451e-12	3.82265621898e-12	4.47815974612e-12	3.17949341974e-12	2.96727915528e-12	2.87826078062e-12	1.76471938604e-12	2.17942844176e-12	8.57746930266e-13	1.4255753981e-12	2.89298662084e-13	6.2459581144e-13	4.74162862514e-14	1.68327816193e-13	1.77261907167e-14	7.86865605915e-14	99.99	99.99	99.99	99.99	6.13584742197e-14	2.05710420669e-13	1.84530152788e-14	8.49355387253e-14	1.55255999357e-14	1.79488355736e-13	4.01013291185e-14	8.85770187969e-13	01335764+3048240	J013357.69+304824.2
J013358.05+304539.9	J013358.05+304539.9	M33	23.491875	30.7610833333	18.6	17.47	16.18	15.61	15.06	14.583	14.267	14.209	13.85	13.59	99.99	99.99	13.94	14.008	10.121	8.418	6.61891293846e-05	0.000424570731126	0.00127528331404	0.00167685312478	0.0024933349202	0.00234039044872	0.00201140699738	0.00138143500014	0.000800318742118	0.000657755446493	99.99	99.99	0.000821706605654	0.000428341640315	0.00283336752832	0.0035905592426	1.53215577279e-12	5.51576078205e-13	6.57909190795e-12	2.8948004395e-12	1.26474378252e-11	6.95609080385e-12	9.97928858229e-12	7.08529489343e-12	7.94984032373e-12	7.71134511402e-12	4.60336759899e-12	5.68515898476e-12	2.18453583106e-12	3.63069855123e-12	8.8909143225e-13	1.91954840223e-12	1.90514281004e-13	6.76325697564e-13	1.00141805584e-13	4.4452947499e-13	99.99	99.99	99.99	99.99	2.19318138774e-13	7.35285992054e-13	6.06551025504e-14	2.79183306019e-13	6.35987223445e-14	7.3525210928e-13	2.20779511009e-14	4.87664407302e-13	01335800+3045397	J013357.89+304541.3
